DATE_ID,DATE_ACTUAL,YEAR,QUARTER,MONTH,DAY,MONTH_NAME,MONTH_SHORT_NAME,YEAR_MONTH,WEEK_OF_YEAR,WEEK_START_DATE,DAY_OF_WEEK,DAY_NAME,DAY_SHORT_NAME,DAY_OF_YEAR,IS_WEEKEND,IS_WEEKDAY,DATE_STRING,DATE_INT,YEAR_QUARTER,FISCAL_YEAR,FISCAL_QUARTER,IS_TODAY,IS_YESTERDAY,IS_CURRENT_WEEK,IS_CURRENT_MONTH,IS_CURRENT_YEAR
4c7481e16bba0e16a868013ca1707a73,2021-09-21,2021,3,9,21,September,Sep,2021-09,38,2021-09-20,2,Tuesday,Tue,264,false,true,2021-09-21,20210921,2021-Q3,2021,2,false,false,false,false,false
570f7c4f2af87854cc971161c76e3d62,2021-09-22,2021,3,9,22,September,Sep,2021-09,38,2021-09-20,3,Wednesday,Wed,265,false,true,2021-09-22,20210922,2021-Q3,2021,2,false,false,false,false,false
dd0522ff9ca0c8e33c9750d9146939af,2021-09-23,2021,3,9,23,September,Sep,2021-09,38,2021-09-20,4,Thursday,Thu,266,false,true,2021-09-23,20210923,2021-Q3,2021,2,false,false,false,false,false
f6d0809d7af8f98c2f3b9bc6e4055e5d,2021-09-24,2021,3,9,24,September,Sep,2021-09,38,2021-09-20,5,Friday,Fri,267,false,true,2021-09-24,20210924,2021-Q3,2021,2,false,false,false,false,false
4ee7b63ba59a3d5e3a8bdce963f234c0,2021-09-25,2021,3,9,25,September,Sep,2021-09,38,2021-09-20,6,Saturday,Sat,268,true,false,2021-09-25,20210925,2021-Q3,2021,2,false,false,false,false,false
3dbd61b20a2b382402476b3bcce186c1,2021-09-26,2021,3,9,26,September,Sep,2021-09,38,2021-09-20,0,Sunday,Sun,269,true,false,2021-09-26,20210926,2021-Q3,2021,2,false,false,false,false,false
d8ea61858bee5cf26bb5e434d410f9f8,2021-09-27,2021,3,9,27,September,Sep,2021-09,39,2021-09-27,1,Monday,Mon,270,false,true,2021-09-27,20210927,2021-Q3,2021,2,false,false,false,false,false
aad36e81fa3f16867941de931d5c2a1b,2021-09-28,2021,3,9,28,September,Sep,2021-09,39,2021-09-27,2,Tuesday,Tue,271,false,true,2021-09-28,20210928,2021-Q3,2021,2,false,false,false,false,false
16ec4a096e4504ccec283b6af511c2d7,2021-09-29,2021,3,9,29,September,Sep,2021-09,39,2021-09-27,3,Wednesday,Wed,272,false,true,2021-09-29,20210929,2021-Q3,2021,2,false,false,false,false,false
645a840d828ec50f8021927e670d5cfd,2021-09-30,2021,3,9,30,September,Sep,2021-09,39,2021-09-27,4,Thursday,Thu,273,false,true,2021-09-30,20210930,2021-Q3,2021,2,false,false,false,false,false
d3d731dbb02675f43aa640be7d420102,2021-10-01,2021,4,10,1,October,Oct,2021-10,39,2021-09-27,5,Friday,Fri,274,false,true,2021-10-01,20211001,2021-Q4,2021,3,false,false,false,false,false
30c4fb0f71f368f0b34915bddfc9f58d,2021-10-02,2021,4,10,2,October,Oct,2021-10,39,2021-09-27,6,Saturday,Sat,275,true,false,2021-10-02,20211002,2021-Q4,2021,3,false,false,false,false,false
055587731e6f9e137b8324fb13cfe4fe,2021-10-03,2021,4,10,3,October,Oct,2021-10,39,2021-09-27,0,Sunday,Sun,276,true,false,2021-10-03,20211003,2021-Q4,2021,3,false,false,false,false,false
cce5f814319ac539d7d67895c8f15db0,2021-10-04,2021,4,10,4,October,Oct,2021-10,40,2021-10-04,1,Monday,Mon,277,false,true,2021-10-04,20211004,2021-Q4,2021,3,false,false,false,false,false
d51754739038fc7a4c7e21944f536075,2021-10-05,2021,4,10,5,October,Oct,2021-10,40,2021-10-04,2,Tuesday,Tue,278,false,true,2021-10-05,20211005,2021-Q4,2021,3,false,false,false,false,false
e601674523bf7f26949e8dc0e85c186f,2021-10-06,2021,4,10,6,October,Oct,2021-10,40,2021-10-04,3,Wednesday,Wed,279,false,true,2021-10-06,20211006,2021-Q4,2021,3,false,false,false,false,false
90373ef0f98add707bb6f186a7f33ad3,2021-10-07,2021,4,10,7,October,Oct,2021-10,40,2021-10-04,4,Thursday,Thu,280,false,true,2021-10-07,20211007,2021-Q4,2021,3,false,false,false,false,false
83937dc0179df2b0b7147bebef002166,2021-10-08,2021,4,10,8,October,Oct,2021-10,40,2021-10-04,5,Friday,Fri,281,false,true,2021-10-08,20211008,2021-Q4,2021,3,false,false,false,false,false
319bc990b216a5e4b86f259dcc57d599,2021-10-09,2021,4,10,9,October,Oct,2021-10,40,2021-10-04,6,Saturday,Sat,282,true,false,2021-10-09,20211009,2021-Q4,2021,3,false,false,false,false,false
179952c22dd9af659aaa85b150a5766b,2021-10-10,2021,4,10,10,October,Oct,2021-10,40,2021-10-04,0,Sunday,Sun,283,true,false,2021-10-10,20211010,2021-Q4,2021,3,false,false,false,false,false
076269d9ccd1b859696f4a724bfcfb26,2021-10-11,2021,4,10,11,October,Oct,2021-10,41,2021-10-11,1,Monday,Mon,284,false,true,2021-10-11,20211011,2021-Q4,2021,3,false,false,false,false,false
63d05c20933e93802acd13af20ea5583,2021-10-12,2021,4,10,12,October,Oct,2021-10,41,2021-10-11,2,Tuesday,Tue,285,false,true,2021-10-12,20211012,2021-Q4,2021,3,false,false,false,false,false
c7c6e5812ab4947db7cc09160eeb6dd2,2021-10-13,2021,4,10,13,October,Oct,2021-10,41,2021-10-11,3,Wednesday,Wed,286,false,true,2021-10-13,20211013,2021-Q4,2021,3,false,false,false,false,false
7459442252d03ecaca426836dcace180,2021-10-14,2021,4,10,14,October,Oct,2021-10,41,2021-10-11,4,Thursday,Thu,287,false,true,2021-10-14,20211014,2021-Q4,2021,3,false,false,false,false,false
9eb5d0217db01037b525e6b745eb8350,2021-10-15,2021,4,10,15,October,Oct,2021-10,41,2021-10-11,5,Friday,Fri,288,false,true,2021-10-15,20211015,2021-Q4,2021,3,false,false,false,false,false
240bf50562a5995af8707f4fa3eeaf7d,2021-10-16,2021,4,10,16,October,Oct,2021-10,41,2021-10-11,6,Saturday,Sat,289,true,false,2021-10-16,20211016,2021-Q4,2021,3,false,false,false,false,false
9199b01654b7fc13a1c38788a99f1073,2021-10-17,2021,4,10,17,October,Oct,2021-10,41,2021-10-11,0,Sunday,Sun,290,true,false,2021-10-17,20211017,2021-Q4,2021,3,false,false,false,false,false
e8084ec4de8c64eabd3169cee9ac27bc,2021-10-18,2021,4,10,18,October,Oct,2021-10,42,2021-10-18,1,Monday,Mon,291,false,true,2021-10-18,20211018,2021-Q4,2021,3,false,false,false,false,false
7ea1f7db428ee230534375407c029dca,2021-10-19,2021,4,10,19,October,Oct,2021-10,42,2021-10-18,2,Tuesday,Tue,292,false,true,2021-10-19,20211019,2021-Q4,2021,3,false,false,false,false,false
ea489236d0a9f142939b473f1abe5d91,2021-10-20,2021,4,10,20,October,Oct,2021-10,42,2021-10-18,3,Wednesday,Wed,293,false,true,2021-10-20,20211020,2021-Q4,2021,3,false,false,false,false,false
15cddde9518375e145bc99896d31599c,2021-10-21,2021,4,10,21,October,Oct,2021-10,42,2021-10-18,4,Thursday,Thu,294,false,true,2021-10-21,20211021,2021-Q4,2021,3,false,false,false,false,false
a8f002be11a021174fcb54b927b226a9,2021-10-22,2021,4,10,22,October,Oct,2021-10,42,2021-10-18,5,Friday,Fri,295,false,true,2021-10-22,20211022,2021-Q4,2021,3,false,false,false,false,false
58f07321c5779df541a711d554a85d18,2021-10-23,2021,4,10,23,October,Oct,2021-10,42,2021-10-18,6,Saturday,Sat,296,true,false,2021-10-23,20211023,2021-Q4,2021,3,false,false,false,false,false
8de75952d707c2b66d819ac750b72581,2021-10-24,2021,4,10,24,October,Oct,2021-10,42,2021-10-18,0,Sunday,Sun,297,true,false,2021-10-24,20211024,2021-Q4,2021,3,false,false,false,false,false
1415c0998dd4a79ef445613692de3065,2021-10-25,2021,4,10,25,October,Oct,2021-10,43,2021-10-25,1,Monday,Mon,298,false,true,2021-10-25,20211025,2021-Q4,2021,3,false,false,false,false,false
326e97bafcad184643444ad1ed6636ab,2021-10-26,2021,4,10,26,October,Oct,2021-10,43,2021-10-25,2,Tuesday,Tue,299,false,true,2021-10-26,20211026,2021-Q4,2021,3,false,false,false,false,false
c54893932feb406033f276e4e924ea33,2021-10-27,2021,4,10,27,October,Oct,2021-10,43,2021-10-25,3,Wednesday,Wed,300,false,true,2021-10-27,20211027,2021-Q4,2021,3,false,false,false,false,false
2bc773083529fee5e6ef83912faad8a4,2021-10-28,2021,4,10,28,October,Oct,2021-10,43,2021-10-25,4,Thursday,Thu,301,false,true,2021-10-28,20211028,2021-Q4,2021,3,false,false,false,false,false
97f5086dd1fbe4f7c7f9c45aef687f17,2021-10-29,2021,4,10,29,October,Oct,2021-10,43,2021-10-25,5,Friday,Fri,302,false,true,2021-10-29,20211029,2021-Q4,2021,3,false,false,false,false,false
bead8378eec17b17f179629d6e148fde,2021-10-30,2021,4,10,30,October,Oct,2021-10,43,2021-10-25,6,Saturday,Sat,303,true,false,2021-10-30,20211030,2021-Q4,2021,3,false,false,false,false,false
093d714ada7c77713351635281487e20,2021-10-31,2021,4,10,31,October,Oct,2021-10,43,2021-10-25,0,Sunday,Sun,304,true,false,2021-10-31,20211031,2021-Q4,2021,3,false,false,false,false,false
e7eef6dd0f5b8f1f581a9cddbb57800c,2021-11-01,2021,4,11,1,November,Nov,2021-11,44,2021-11-01,1,Monday,Mon,305,false,true,2021-11-01,20211101,2021-Q4,2021,3,false,false,false,false,false
6d3000b91e07cb9450b599aeb535c937,2021-11-02,2021,4,11,2,November,Nov,2021-11,44,2021-11-01,2,Tuesday,Tue,306,false,true,2021-11-02,20211102,2021-Q4,2021,3,false,false,false,false,false
a11d21d339588bf982f2fe83853a0764,2021-11-03,2021,4,11,3,November,Nov,2021-11,44,2021-11-01,3,Wednesday,Wed,307,false,true,2021-11-03,20211103,2021-Q4,2021,3,false,false,false,false,false
23ce6573d0b61d1c6b7a3a8c1cdf07b2,2021-11-04,2021,4,11,4,November,Nov,2021-11,44,2021-11-01,4,Thursday,Thu,308,false,true,2021-11-04,20211104,2021-Q4,2021,3,false,false,false,false,false
1bec5879a5da641fb388046719b3c83e,2021-11-05,2021,4,11,5,November,Nov,2021-11,44,2021-11-01,5,Friday,Fri,309,false,true,2021-11-05,20211105,2021-Q4,2021,3,false,false,false,false,false
3db99c919613092269c0fa2483add865,2021-11-06,2021,4,11,6,November,Nov,2021-11,44,2021-11-01,6,Saturday,Sat,310,true,false,2021-11-06,20211106,2021-Q4,2021,3,false,false,false,false,false
3313fd7a65d575eedefe43810da3efe2,2021-11-07,2021,4,11,7,November,Nov,2021-11,44,2021-11-01,0,Sunday,Sun,311,true,false,2021-11-07,20211107,2021-Q4,2021,3,false,false,false,false,false
4d8bedefa06826b4858402392617da6b,2021-11-08,2021,4,11,8,November,Nov,2021-11,45,2021-11-08,1,Monday,Mon,312,false,true,2021-11-08,20211108,2021-Q4,2021,3,false,false,false,false,false
f21d3993b7af8022ab1aa66afe4536a2,2021-11-09,2021,4,11,9,November,Nov,2021-11,45,2021-11-08,2,Tuesday,Tue,313,false,true,2021-11-09,20211109,2021-Q4,2021,3,false,false,false,false,false
b541dfa163b41960e41b8a2cb5aeda9d,2021-11-10,2021,4,11,10,November,Nov,2021-11,45,2021-11-08,3,Wednesday,Wed,314,false,true,2021-11-10,20211110,2021-Q4,2021,3,false,false,false,false,false
dbd342bf889401ef27850f02400ed7c3,2021-11-11,2021,4,11,11,November,Nov,2021-11,45,2021-11-08,4,Thursday,Thu,315,false,true,2021-11-11,20211111,2021-Q4,2021,3,false,false,false,false,false
7dc2f41935547fc9133fc64474faf88c,2021-11-12,2021,4,11,12,November,Nov,2021-11,45,2021-11-08,5,Friday,Fri,316,false,true,2021-11-12,20211112,2021-Q4,2021,3,false,false,false,false,false
f3ff8310f9215e42ddab13e70cdc3361,2021-11-13,2021,4,11,13,November,Nov,2021-11,45,2021-11-08,6,Saturday,Sat,317,true,false,2021-11-13,20211113,2021-Q4,2021,3,false,false,false,false,false
962dce3ef9c774c19663a8cef25557b9,2021-11-14,2021,4,11,14,November,Nov,2021-11,45,2021-11-08,0,Sunday,Sun,318,true,false,2021-11-14,20211114,2021-Q4,2021,3,false,false,false,false,false
b197b52d48d992b2a69837b6d93538e8,2021-11-15,2021,4,11,15,November,Nov,2021-11,46,2021-11-15,1,Monday,Mon,319,false,true,2021-11-15,20211115,2021-Q4,2021,3,false,false,false,false,false
128042dc684b990fdea732a5308ead4c,2021-11-16,2021,4,11,16,November,Nov,2021-11,46,2021-11-15,2,Tuesday,Tue,320,false,true,2021-11-16,20211116,2021-Q4,2021,3,false,false,false,false,false
ab62b2d971f7194050c51df3a8216673,2021-11-17,2021,4,11,17,November,Nov,2021-11,46,2021-11-15,3,Wednesday,Wed,321,false,true,2021-11-17,20211117,2021-Q4,2021,3,false,false,false,false,false
ba85b9b569315e4e4dc205563e3984c8,2021-11-18,2021,4,11,18,November,Nov,2021-11,46,2021-11-15,4,Thursday,Thu,322,false,true,2021-11-18,20211118,2021-Q4,2021,3,false,false,false,false,false
a075c29ab0a95f08ac14472284daf42b,2021-11-19,2021,4,11,19,November,Nov,2021-11,46,2021-11-15,5,Friday,Fri,323,false,true,2021-11-19,20211119,2021-Q4,2021,3,false,false,false,false,false
e0e35b9ca3a4d33c57c76e1c81b94df6,2021-11-20,2021,4,11,20,November,Nov,2021-11,46,2021-11-15,6,Saturday,Sat,324,true,false,2021-11-20,20211120,2021-Q4,2021,3,false,false,false,false,false
49d7dee16631cf41dd178b07fd3c1c57,2021-11-21,2021,4,11,21,November,Nov,2021-11,46,2021-11-15,0,Sunday,Sun,325,true,false,2021-11-21,20211121,2021-Q4,2021,3,false,false,false,false,false
11d13b96bce6213c30be044762671813,2021-11-22,2021,4,11,22,November,Nov,2021-11,47,2021-11-22,1,Monday,Mon,326,false,true,2021-11-22,20211122,2021-Q4,2021,3,false,false,false,false,false
dbc151d0bd55efab133d7387f92415d9,2021-11-23,2021,4,11,23,November,Nov,2021-11,47,2021-11-22,2,Tuesday,Tue,327,false,true,2021-11-23,20211123,2021-Q4,2021,3,false,false,false,false,false
c2a4dad8e4d2ffdd0bb54e9c9ce6b5f5,2021-11-24,2021,4,11,24,November,Nov,2021-11,47,2021-11-22,3,Wednesday,Wed,328,false,true,2021-11-24,20211124,2021-Q4,2021,3,false,false,false,false,false
225baa8c0205e62375e31765d14186a3,2021-11-25,2021,4,11,25,November,Nov,2021-11,47,2021-11-22,4,Thursday,Thu,329,false,true,2021-11-25,20211125,2021-Q4,2021,3,false,false,false,false,false
dcb82ca4cdaf3e0d792404a19a622143,2021-11-26,2021,4,11,26,November,Nov,2021-11,47,2021-11-22,5,Friday,Fri,330,false,true,2021-11-26,20211126,2021-Q4,2021,3,false,false,false,false,false
02ad37336c4b5d7f1e7ecca782e1dc69,2021-11-27,2021,4,11,27,November,Nov,2021-11,47,2021-11-22,6,Saturday,Sat,331,true,false,2021-11-27,20211127,2021-Q4,2021,3,false,false,false,false,false
cb509b263c35d79315d47ba80796f967,2021-11-28,2021,4,11,28,November,Nov,2021-11,47,2021-11-22,0,Sunday,Sun,332,true,false,2021-11-28,20211128,2021-Q4,2021,3,false,false,false,false,false
f916cafbdb6f2b9d3bfc5c8a4644d336,2021-11-29,2021,4,11,29,November,Nov,2021-11,48,2021-11-29,1,Monday,Mon,333,false,true,2021-11-29,20211129,2021-Q4,2021,3,false,false,false,false,false
182438db49df130a718e1b83b79dc6ea,2021-11-30,2021,4,11,30,November,Nov,2021-11,48,2021-11-29,2,Tuesday,Tue,334,false,true,2021-11-30,20211130,2021-Q4,2021,3,false,false,false,false,false
8a962a1b88ae2f09aa4c53865cb12f91,2021-12-01,2021,4,12,1,December,Dec,2021-12,48,2021-11-29,3,Wednesday,Wed,335,false,true,2021-12-01,20211201,2021-Q4,2021,3,false,false,false,false,false
4a91682a975409cd1eeabf4126ef9e5f,2021-12-02,2021,4,12,2,December,Dec,2021-12,48,2021-11-29,4,Thursday,Thu,336,false,true,2021-12-02,20211202,2021-Q4,2021,3,false,false,false,false,false
c09d2ec230d9a9d632bb0a620fd98ce6,2021-12-03,2021,4,12,3,December,Dec,2021-12,48,2021-11-29,5,Friday,Fri,337,false,true,2021-12-03,20211203,2021-Q4,2021,3,false,false,false,false,false
b0e78185466185228458771cb41f546d,2021-12-04,2021,4,12,4,December,Dec,2021-12,48,2021-11-29,6,Saturday,Sat,338,true,false,2021-12-04,20211204,2021-Q4,2021,3,false,false,false,false,false
acdc5f947c745743df0bdb4cebb3f64f,2021-12-05,2021,4,12,5,December,Dec,2021-12,48,2021-11-29,0,Sunday,Sun,339,true,false,2021-12-05,20211205,2021-Q4,2021,3,false,false,false,false,false
d6d3d2f352e591089e3deb59c79a8a37,2021-12-06,2021,4,12,6,December,Dec,2021-12,49,2021-12-06,1,Monday,Mon,340,false,true,2021-12-06,20211206,2021-Q4,2021,3,false,false,false,false,false
fdaa885cdcf902eb9c04ceb39c6a0a4e,2021-12-07,2021,4,12,7,December,Dec,2021-12,49,2021-12-06,2,Tuesday,Tue,341,false,true,2021-12-07,20211207,2021-Q4,2021,3,false,false,false,false,false
8a6365a82f4748df2f56afa5ea25362b,2021-12-08,2021,4,12,8,December,Dec,2021-12,49,2021-12-06,3,Wednesday,Wed,342,false,true,2021-12-08,20211208,2021-Q4,2021,3,false,false,false,false,false
cd8012095737a9321ff5a18d6c29cfdb,2021-12-09,2021,4,12,9,December,Dec,2021-12,49,2021-12-06,4,Thursday,Thu,343,false,true,2021-12-09,20211209,2021-Q4,2021,3,false,false,false,false,false
9ee4871c86440da008b26d32ec5b6f1c,2021-12-10,2021,4,12,10,December,Dec,2021-12,49,2021-12-06,5,Friday,Fri,344,false,true,2021-12-10,20211210,2021-Q4,2021,3,false,false,false,false,false
a701df64ca99558ba89e27a3f7a9d61b,2021-12-11,2021,4,12,11,December,Dec,2021-12,49,2021-12-06,6,Saturday,Sat,345,true,false,2021-12-11,20211211,2021-Q4,2021,3,false,false,false,false,false
91f36ef18c8a0fe83e766a3a9d4bc49b,2021-12-12,2021,4,12,12,December,Dec,2021-12,49,2021-12-06,0,Sunday,Sun,346,true,false,2021-12-12,20211212,2021-Q4,2021,3,false,false,false,false,false
cd706e57bd2082b7f14e20666b8ad359,2021-12-13,2021,4,12,13,December,Dec,2021-12,50,2021-12-13,1,Monday,Mon,347,false,true,2021-12-13,20211213,2021-Q4,2021,3,false,false,false,false,false
98f3cdbe5263e7add522544687e71972,2021-12-14,2021,4,12,14,December,Dec,2021-12,50,2021-12-13,2,Tuesday,Tue,348,false,true,2021-12-14,20211214,2021-Q4,2021,3,false,false,false,false,false
8527094f5580abc9a5316324cc235ed1,2021-12-15,2021,4,12,15,December,Dec,2021-12,50,2021-12-13,3,Wednesday,Wed,349,false,true,2021-12-15,20211215,2021-Q4,2021,3,false,false,false,false,false
cf4e08e4c3b9bf0ae4bd5ac41bd79046,2021-12-16,2021,4,12,16,December,Dec,2021-12,50,2021-12-13,4,Thursday,Thu,350,false,true,2021-12-16,20211216,2021-Q4,2021,3,false,false,false,false,false
b1cf26d7a6e0d5db3296571d3d4641b8,2021-12-17,2021,4,12,17,December,Dec,2021-12,50,2021-12-13,5,Friday,Fri,351,false,true,2021-12-17,20211217,2021-Q4,2021,3,false,false,false,false,false
2a434c03202d8e1660b7331323a2f2f7,2021-12-18,2021,4,12,18,December,Dec,2021-12,50,2021-12-13,6,Saturday,Sat,352,true,false,2021-12-18,20211218,2021-Q4,2021,3,false,false,false,false,false
a250c6bcf4a343bde293e3fc6c12281f,2021-12-19,2021,4,12,19,December,Dec,2021-12,50,2021-12-13,0,Sunday,Sun,353,true,false,2021-12-19,20211219,2021-Q4,2021,3,false,false,false,false,false
b408790f817a22f828d4474d5d636869,2021-12-20,2021,4,12,20,December,Dec,2021-12,51,2021-12-20,1,Monday,Mon,354,false,true,2021-12-20,20211220,2021-Q4,2021,3,false,false,false,false,false
4cedd37527ae3dfe50c09956334c8867,2021-12-21,2021,4,12,21,December,Dec,2021-12,51,2021-12-20,2,Tuesday,Tue,355,false,true,2021-12-21,20211221,2021-Q4,2021,3,false,false,false,false,false
d06e3985bc546d1e31672fa8979b9385,2021-12-22,2021,4,12,22,December,Dec,2021-12,51,2021-12-20,3,Wednesday,Wed,356,false,true,2021-12-22,20211222,2021-Q4,2021,3,false,false,false,false,false
443e8d38e29471681cb56126161c7926,2021-12-23,2021,4,12,23,December,Dec,2021-12,51,2021-12-20,4,Thursday,Thu,357,false,true,2021-12-23,20211223,2021-Q4,2021,3,false,false,false,false,false
5a460174f91ed0cc5c61adcfe625b66f,2021-12-24,2021,4,12,24,December,Dec,2021-12,51,2021-12-20,5,Friday,Fri,358,false,true,2021-12-24,20211224,2021-Q4,2021,3,false,false,false,false,false
8d2882b73fc594434af508b1e5c942b1,2021-12-25,2021,4,12,25,December,Dec,2021-12,51,2021-12-20,6,Saturday,Sat,359,true,false,2021-12-25,20211225,2021-Q4,2021,3,false,false,false,false,false
5e7ecf828fefb2eb164e0fd0580b8745,2021-12-26,2021,4,12,26,December,Dec,2021-12,51,2021-12-20,0,Sunday,Sun,360,true,false,2021-12-26,20211226,2021-Q4,2021,3,false,false,false,false,false
3baf44d96cdedbb009e0059c66704ef7,2021-12-27,2021,4,12,27,December,Dec,2021-12,52,2021-12-27,1,Monday,Mon,361,false,true,2021-12-27,20211227,2021-Q4,2021,3,false,false,false,false,false
d3bb296b4bdd088352ec418cb34e3106,2021-12-28,2021,4,12,28,December,Dec,2021-12,52,2021-12-27,2,Tuesday,Tue,362,false,true,2021-12-28,20211228,2021-Q4,2021,3,false,false,false,false,false
c7964d095f04e40565c3828fc0bc9fdf,2021-12-29,2021,4,12,29,December,Dec,2021-12,52,2021-12-27,3,Wednesday,Wed,363,false,true,2021-12-29,20211229,2021-Q4,2021,3,false,false,false,false,false
a8107c4e63cb45f5d57f4101a2b2ef0e,2021-12-30,2021,4,12,30,December,Dec,2021-12,52,2021-12-27,4,Thursday,Thu,364,false,true,2021-12-30,20211230,2021-Q4,2021,3,false,false,false,false,false
44aabe5641b246c44b7baa4bf7ee858c,2021-12-31,2021,4,12,31,December,Dec,2021-12,52,2021-12-27,5,Friday,Fri,365,false,true,2021-12-31,20211231,2021-Q4,2021,3,false,false,false,false,false
14822fdb43edbcaa6876b01df4c1fefa,2022-01-01,2022,1,1,1,January,Jan,2022-01,52,2021-12-27,6,Saturday,Sat,1,true,false,2022-01-01,20220101,2022-Q1,2021,4,false,false,false,false,false
90ea239e17bbbf0c278f17c385b31034,2022-01-02,2022,1,1,2,January,Jan,2022-01,52,2021-12-27,0,Sunday,Sun,2,true,false,2022-01-02,20220102,2022-Q1,2021,4,false,false,false,false,false
40b8d02bf10ad79dd188294dc69f5c5a,2022-01-03,2022,1,1,3,January,Jan,2022-01,1,2022-01-03,1,Monday,Mon,3,false,true,2022-01-03,20220103,2022-Q1,2021,4,false,false,false,false,false
342ac561d0e9a8750150c5a038ed3f36,2022-01-04,2022,1,1,4,January,Jan,2022-01,1,2022-01-03,2,Tuesday,Tue,4,false,true,2022-01-04,20220104,2022-Q1,2021,4,false,false,false,false,false
894701983a780a4e128b66a3866cd655,2022-01-05,2022,1,1,5,January,Jan,2022-01,1,2022-01-03,3,Wednesday,Wed,5,false,true,2022-01-05,20220105,2022-Q1,2021,4,false,false,false,false,false
07206171aeb03b64a74ec69afd451526,2022-01-06,2022,1,1,6,January,Jan,2022-01,1,2022-01-03,4,Thursday,Thu,6,false,true,2022-01-06,20220106,2022-Q1,2021,4,false,false,false,false,false
217e034ee051662746b85e996a08a7fe,2022-01-07,2022,1,1,7,January,Jan,2022-01,1,2022-01-03,5,Friday,Fri,7,false,true,2022-01-07,20220107,2022-Q1,2021,4,false,false,false,false,false
22c7c4b08e93e7f1da1687a6b06c01cd,2022-01-08,2022,1,1,8,January,Jan,2022-01,1,2022-01-03,6,Saturday,Sat,8,true,false,2022-01-08,20220108,2022-Q1,2021,4,false,false,false,false,false
d0a6a377280b73df309a39b4da605255,2022-01-09,2022,1,1,9,January,Jan,2022-01,1,2022-01-03,0,Sunday,Sun,9,true,false,2022-01-09,20220109,2022-Q1,2021,4,false,false,false,false,false
00c66964f00bf26880eb9c2946b7bfb0,2022-01-10,2022,1,1,10,January,Jan,2022-01,2,2022-01-10,1,Monday,Mon,10,false,true,2022-01-10,20220110,2022-Q1,2021,4,false,false,false,false,false
772d5139cfac16aea28c36c89210531a,2022-01-11,2022,1,1,11,January,Jan,2022-01,2,2022-01-10,2,Tuesday,Tue,11,false,true,2022-01-11,20220111,2022-Q1,2021,4,false,false,false,false,false
ba5a20fcd792e45aa1e50e4f4224568d,2022-01-12,2022,1,1,12,January,Jan,2022-01,2,2022-01-10,3,Wednesday,Wed,12,false,true,2022-01-12,20220112,2022-Q1,2021,4,false,false,false,false,false
042986fec7b0868934685235325e8102,2022-01-13,2022,1,1,13,January,Jan,2022-01,2,2022-01-10,4,Thursday,Thu,13,false,true,2022-01-13,20220113,2022-Q1,2021,4,false,false,false,false,false
e2fbc5c71b0f3b04f30fb445a0bf4dc1,2022-01-14,2022,1,1,14,January,Jan,2022-01,2,2022-01-10,5,Friday,Fri,14,false,true,2022-01-14,20220114,2022-Q1,2021,4,false,false,false,false,false
4a0119ad335067ac727051747049ec46,2022-01-15,2022,1,1,15,January,Jan,2022-01,2,2022-01-10,6,Saturday,Sat,15,true,false,2022-01-15,20220115,2022-Q1,2021,4,false,false,false,false,false
f9f6965776c7558982831deb5f8ff125,2022-01-16,2022,1,1,16,January,Jan,2022-01,2,2022-01-10,0,Sunday,Sun,16,true,false,2022-01-16,20220116,2022-Q1,2021,4,false,false,false,false,false
09a64a41ad4d7c5f41d6b951d9d61376,2022-01-17,2022,1,1,17,January,Jan,2022-01,3,2022-01-17,1,Monday,Mon,17,false,true,2022-01-17,20220117,2022-Q1,2021,4,false,false,false,false,false
2a12215b00a92561ba750943ff4f1c57,2022-01-18,2022,1,1,18,January,Jan,2022-01,3,2022-01-17,2,Tuesday,Tue,18,false,true,2022-01-18,20220118,2022-Q1,2021,4,false,false,false,false,false
743eea865c90f9069f1fb847cee74fe1,2022-01-19,2022,1,1,19,January,Jan,2022-01,3,2022-01-17,3,Wednesday,Wed,19,false,true,2022-01-19,20220119,2022-Q1,2021,4,false,false,false,false,false
f6f2e619519c662e1fd427a7af416853,2022-01-20,2022,1,1,20,January,Jan,2022-01,3,2022-01-17,4,Thursday,Thu,20,false,true,2022-01-20,20220120,2022-Q1,2021,4,false,false,false,false,false
a20108d2f79b03402fc4931eec214a79,2022-01-21,2022,1,1,21,January,Jan,2022-01,3,2022-01-17,5,Friday,Fri,21,false,true,2022-01-21,20220121,2022-Q1,2021,4,false,false,false,false,false
026513190db7cdcc244d9d7376eb964a,2022-01-22,2022,1,1,22,January,Jan,2022-01,3,2022-01-17,6,Saturday,Sat,22,true,false,2022-01-22,20220122,2022-Q1,2021,4,false,false,false,false,false
8e4a90b4d3d6a6d1249657c25093b66b,2022-01-23,2022,1,1,23,January,Jan,2022-01,3,2022-01-17,0,Sunday,Sun,23,true,false,2022-01-23,20220123,2022-Q1,2021,4,false,false,false,false,false
7155f594094182376c12a10449992758,2022-01-24,2022,1,1,24,January,Jan,2022-01,4,2022-01-24,1,Monday,Mon,24,false,true,2022-01-24,20220124,2022-Q1,2021,4,false,false,false,false,false
617a952067dad917ec1979aa2453af76,2022-01-25,2022,1,1,25,January,Jan,2022-01,4,2022-01-24,2,Tuesday,Tue,25,false,true,2022-01-25,20220125,2022-Q1,2021,4,false,false,false,false,false
